,tmpf,dwpf,relh,drct,sknt,alti,mslp,vsby,roch_rained_today,roch_rains_tomorrow
33,0.32396332866989613,0.3981629849047724,0.780256297343404,0.6982602139127033,0.22857665124697774,0.5840273958251544,0.5720884998784345,0.25341948271125236,0,0
34,0.29346229220073816,0.3049943109887836,0.5247086773266033,0.7770113658577451,0.2448442903360219,0.7615698907833831,0.7485209498338623,0.9063346285176027,0,0
35,0.30198586951540696,0.3486424761911941,0.6646427342330504,0.3753804909380323,0.31601521135058963,0.6663982085330415,0.6541859145797939,0.7586639978021114,0,0
36,0.20062215105762993,0.24732263889403214,0.6659763981453037,0.2940043005948225,0.5030930608745964,0.5205796076582639,0.5118729232514798,0.6816643117861767,0,0
37,0.20697305180189296,0.24162558921901878,0.6189836178409005,0.8085118266357618,0.269245748969588,0.5548080196956524,0.5398330496798754,0.8725813414969189,0,0
38,0.2757466217035834,0.30508195790686066,0.5891271606354511,0.862325113798207,0.429888684973898,0.5792966396898988,0.5699003160709954,0.7818693826288315,0,0
39,0.2928773408163982,0.34014072513771254,0.6593395329215901,0.3465050685581836,0.19807482795502016,0.5177968099316438,0.5073344679471643,0.8768005023745045,0,0
40,0.32730590800898196,0.3988641602493895,0.761314495268897,0.45281912368398997,0.3831192225928963,0.22309853068280472,0.21314531161358802,0.6658424584952313,0,0
41,0.27524523480272056,0.3007872589210814,0.575765358042874,0.7927615962467535,0.4685243278103776,0.3850573583719753,0.37596239565604506,0.9147729502727736,0,0
42,0.30457636850319847,0.3408419004823295,0.6120007549041008,0.7914490770476693,0.2956806624892845,0.4429395510856255,0.4326120431153209,0.7628831586796969,0,0
43,0.2759973151540148,0.32699368742614304,0.6843960582164276,0.8452623642101147,0.3546508541870692,0.32077473088709785,0.3121808898614206,0.5962263040150712,0,0
44,0.3368322591253765,0.3895735869332138,0.6776019213049478,0.7927615962467535,0.5173272450775098,0.2812590031691188,0.27076748520950294,0.8008556065779661,0,0
45,0.34201325710095953,0.36047481013160665,0.5432227004103864,0.7770113658577451,0.36075121884546074,0.31159149838925276,0.30010535699813157,0.8894579850072609,0,0
46,0.3300635359637277,0.3784424283374183,0.6625290027494788,0.7376357898852242,0.3221155760089811,0.25537898431157185,0.2445092795202202,0.5666921778719728,0,0
47,0.345105142989614,0.4206882428505948,0.7767711567425146,0.8032617498394256,0.47259123758263866,0.23562112045258113,0.2252208444768638,0.35467934377330346,0,0
48,0.36708260214410293,0.4369029226948639,0.7509282730088478,0.8321371722192744,0.4807250571271607,0.3127046174799061,0.2997811816192563,0.6257604301581695,0,0
49,0.3939903658237438,0.44338879463257136,0.6583707393249532,0.8019492306403416,0.6027323502949911,0.44015675335900534,0.4266958424507657,0.9147729502727736,0,0
50,0.37844737189699473,0.42936528774023064,0.6654605470094326,0.7901365578485854,0.5376617939388147,0.5517469421963754,0.5366723397357974,0.8852388241296753,0,0
51,0.34844772232869964,0.380283013617038,0.6028915787487092,0.7441983858806442,0.31194830157832865,0.5539731803776677,0.5400761812140319,0.9189921111503591,0,0
52,0.32764016594289064,0.39229064139360476,0.7413850269952225,0.2191907062470329,0.2672122940834574,0.4290255624525319,0.41761893184211696,0.676390360689195,0,0
53,0.4083588989190776,0.49718966010897103,0.8283857802172735,0.5687503649412665,0.14953071403703186,0.3729294199161206,0.3594777327725794,0.6483521188572406,0,0
54,0.37782309604984193,0.45821143518973295,0.7957910395843586,0.5465484359009316,0.11685624750310167,0.43902726486996496,0.4215900802334008,0.6122342967564982,0,0
55,0.31853890372070587,0.4001331351937236,0.807250136315536,0.8425802597598125,0.4483666011130839,0.26139224722518606,0.2561795931598997,0.11771842796369388,0,0
56,0.3303052301620923,0.4303887340605464,0.8942262987296719,0.7874913268473546,0.41484111881653224,0.1258076409329693,0.10027439130284012,0.12816817469590344,0,0
57,0.3812443243145532,0.485949106910613,0.9074665196330574,0.8578471071189793,0.2613511594116695,0.18857546947435103,0.1788637652970321,0.1471338564861951,0,0
58,0.4011490565749525,0.487767350818958,0.8217592472668646,0.5473205060180398,0.34380576146103986,0.3246706477043594,0.3137207229110936,0.5751304996271439,0,0
59,0.4188299085373251,0.47110713247446373,0.6755778346834023,0.9167946605601942,0.35109230813634085,0.4841945273827368,0.46592106329524446,0.8493759566701989,0,0
60,0.4023003894584155,0.4492221839579268,0.6512935133754947,0.5260285278995659,0.1639579737543861,0.4898451527665033,0.47364724315855744,0.9039906502522773,0,0
61,0.3932115448377368,0.4183112584323429,0.5724271721070335,0.6807774581809041,0.27819295046856213,0.39784709672350876,0.38400194505227875,0.9189921111503591,0,0
62,0.3869709492116636,0.3500448268804282,0.3582963590679155,0.7888240386495013,0.3261824857812421,0.47438516539640085,0.4602479941648434,0.9189921111503591,0,0
63,0.3759404373926805,0.351271883733508,0.39875921889628574,0.8833254209835515,0.25907847453893534,0.6466403446740508,0.6304400680768297,0.9189921111503591,0,0
64,0.37034161699971174,0.3570565803265986,0.461208660674307,0.7520735010751484,0.3627846737315913,0.6867126319373553,0.6722586919523481,0.9147729502727736,0,0
65,0.4393658803518336,0.40990767192710786,0.398243367760414,0.735010751487056,0.55799634280012,0.5709482465100455,0.5534484155928308,0.9189921111503591,0,0
66,0.4726245447757374,0.43453645590678114,0.3907692452607395,0.7523121409295275,0.5217638739199764,0.48885571357482704,0.47151308858092444,0.9063346285176027,0,0
67,0.46359958056020567,0.47537991973072374,0.5291814841266608,0.32282265692253703,0.13503772648497442,0.5088918572064698,0.4908015236242808,0.6236508497193765,0,0
68,0.496216469751005,0.49243951586525625,0.4942070287492644,0.11124912731436228,0.1025024483068863,0.48493753437573045,0.4655968879163581,0.6314141057341339,0,0
69,0.5754924239361031,0.5681980059744042,0.47258884000103585,0.0984389399313022,0.2062086474995422,0.4763331238050269,0.45425074965557377,0.8346088935986498,0,0
70,0.5675923662289175,0.6347220167949457,0.7162791425860701,0.33146157927637426,0.4722783983693878,0.49313694084654397,0.47013534322068246,0.7748915396389785,0,1
71,0.4834210760409844,0.5354355879971731,0.6675390496349446,0.1866402301097489,0.6588557051521932,0.39268222414290527,0.37191020342004905,0.8953648102358805,1,0
72,0.4470538128317311,0.5426576940467285,0.8525006198354744,0.10263900136837105,0.7255530254172737,0.3365810219742833,0.3216188139601688,0.8616115232151969,0,0
73,0.4727173942018229,0.4979928245946233,0.5858684912649451,0.07335523968214072,0.6556021773343844,0.45323590267410246,0.43990598914012696,0.9077410154767982,0,0
74,0.4993651794884239,0.4082423804836423,0.3149711545222084,0.33514892418350006,0.09030171899010327,0.5806880385532184,0.56195801928843,0.9189921111503591,0,0
75,0.5421501950287222,0.4711728676630215,0.31159924953651086,0.7213719650270092,0.23671047079149982,0.54033747151725,0.5188426938973996,0.9189921111503591,0,0
76,0.5946286906523691,0.42761234937868803,0.08436682418505508,0.72976067469072,0.4542901436074641,0.3970233885964263,0.3750709133641359,0.9189921111503591,0,0
77,0.6066619762730782,0.5361192339581746,0.28851805664001057,0.7166354826998795,0.42785523008776744,0.4025889840496689,0.3796904125131746,0.9189921111503591,0,0
78,0.5100614333734984,0.5121039784050412,0.492279255309307,0.8032617498394256,0.21434246704406426,0.550077263560411,0.5280006483507627,0.9189921111503591,0,0
79,0.4574993732663742,0.5029010520069425,0.6403662765095305,0.17850261107542795,0.22450974147471678,0.6007241821848682,0.5814895858659518,0.9189921111503591,0,1
80,0.4466548598138401,0.5501738413698332,0.889692228558318,0.1199473190646792,0.42995428029280536,0.4734156745755155,0.46689358943188347,0.5678490445642141,1,1
81,0.4437846071854542,0.5590463850893262,0.9455367197575567,0.30882616374545435,0.5107805122733824,0.30358925809734194,0.2898938325634173,0.32192939379058216,1,0
82,0.4912565430572277,0.4734758659931861,0.49489300229674055,0.8271133918365734,0.36502848601973525,0.46759130060177295,0.46122052030147803,0.8369367064966279,0,0
83,0.4870310617271973,0.4777288571351908,0.4539414505260277,0.7956491384847383,0.3351296872802164,0.43542599722374964,0.4244266147986057,0.8886141528317436,0,0
84,0.3227767130045207,0.22276747832554353,0.17551671335477173,0.10242899829651761,0.4636440360836644,0.5837825096252158,0.5762217359591536,0.9189921111503591,0,0
85,0.4016348447722331,0.2733362441793243,0.16584790162563431,0.2743165126085621,0.20596463291320655,0.6986563997799997,0.682761974228063,0.9189921111503591,0,0
86,0.5106463847578386,0.4931722441003811,0.4468780644850923,0.4764444692675025,0.4624239631519861,0.49108195175611224,0.4721614393386882,0.8303897327210643,0,0
87,0.5021729461332558,0.598278428258475,0.8522414360940371,0.43444385489681353,0.23549039785982148,0.4082658914119634,0.40111840505713026,0.5766072059342988,0,0
88,0.4675629246336932,0.48356864607678696,0.5659084673490758,0.5210701220363594,0.4179784492122764,0.48201798201798574,0.4588702488046037,0.915375687541,0,0
89,0.5596987365589225,0.4717863960895613,0.254176210899483,0.544695467619872,0.2224762865885862,0.4969258269820165,0.47597050004052777,0.9189921111503591,0,0
90,0.6784438675799458,0.5819585721125133,0.29266373832951537,0.30701017265847336,0.14520500091562696,0.5125094942510698,0.4870735067671601,0.9189921111503591,0,0
91,0.7784705543020884,0.6616296206446244,0.2180351770509152,0.43181881649864545,0.2062086474995422,0.5094484167517976,0.47840181538212095,0.9189921111503591,0,0
92,0.8057927978197758,0.667789446047085,0.19025244141167066,0.5182350805663379,0.46950038615572026,0.4387208297320726,0.40854202123348815,0.9189921111503591,0,0
93,0.6537537767310448,0.5386879628648967,0.20521487297713764,0.5410607990685623,0.24891120010828285,0.6151519180905579,0.5869008210364876,0.9189921111503591,0,0
94,0.6903100242337004,0.6159655763264399,0.27738322114619596,0.6615096763383503,0.38921958725128786,0.49247335061941994,0.4670556771213233,0.9189921111503591,0,1
95,0.6486873146908569,0.757634867545655,0.8807980856923806,0.29122664368513307,0.16128778046956824,0.36221311885256846,0.36461625739525627,0.4251431660297785,1,1
96,0.693876908238962,0.7706762257196387,0.7800443944377822,0.5248004397600717,0.329821299788002,0.30495672275685093,0.26793095064429356,0.4752607410437078,1,0
97,0.6558217681243472,0.7372939529217807,0.7942148336541319,0.4711943924711663,0.41739746210195344,0.2702073207691251,0.23624280735877953,0.4626717801214445,0,0
98,0.47107263293973317,0.48011285330688874,0.5126715516926922,0.7550735449587691,0.564387201013673,0.403304560607935,0.38990193694788894,0.9081428403222821,0,0
99,0.5379719708548649,0.463459938872234,0.2855865123800569,0.7113854059035435,0.43395559474615897,0.6246562426337725,0.6040197746981137,0.9189921111503591,0,0
100,0.6289736933614761,0.5014987013177082,0.16629908264349663,0.862325113798207,0.3302493955535032,0.6814253162567789,0.6555636599400292,0.9189921111503591,0,0
101,0.5476654509382137,0.45302995562105564,0.2415315672031175,0.5670082940043003,0.1879075535243676,0.7988593803200532,0.7742928924548167,0.9189921111503591,0,0
102,0.5703949904439972,0.45986641523107186,0.2133044446829216,0.25297380911041306,0.19400791818275914,0.8522890966711187,0.8262419969203328,0.9189921111503591,0,0
103,0.5668852821379571,0.4534681902114413,0.24111636994741556,0.2940613666469566,0.1309708167127134,0.863976847122913,0.8380743982494522,0.9189921111503591,0,0
104,0.6499483787142393,0.555927437443606,0.24116669688750078,0.45281912368398997,0.17570682420758457,0.6747466017128972,0.6475403193127427,0.9189921111503591,0,0
105,0.6842655265955203,0.7105268623852098,0.5797789315146558,0.740698334683087,0.4694280855375468,0.36468109501818485,0.3459761731096526,0.7764782326185833,0,0
106,0.48859538885788933,0.501695030414201,0.5214137725592359,0.8344997067776256,0.5690583373806699,0.39437416516068585,0.37458465029581195,0.9189921111503591,0,0
107,0.5110026333452936,0.5478685339761984,0.6521318542458583,0.865502791859147,0.43256428350828025,0.4974091550082143,0.47572736850636027,0.7218018553979436,0,0
108,0.5780829229238945,0.5173627934896687,0.33354179541358736,0.7706770340708613,0.2651788391973269,0.5651043712841484,0.5423454088661962,0.9189921111503591,0,0
109,0.6011467203635865,0.5224463147381424,0.3056040527988809,0.3954106752370972,0.16553954977693205,0.5152922919776876,0.4917740497609265,0.9189921111503591,0,0
110,0.6318148857996989,0.5518080322939808,0.29027320867547607,0.5844134399051973,0.2021417377272812,0.3739261674655042,0.35051462841397035,0.9189921111503591,0,0
111,0.5230075002752653,0.51660093950946,0.46932097628570674,0.7563785640481441,0.3070992937729405,0.40194679995890603,0.3819596401653302,0.9189921111503591,0,0
112,0.5402282119087477,0.4628464104456942,0.3228599023805381,0.5536955992707339,0.1269039069404524,0.5136226133417089,0.4931517951211618,0.8768005023745045,0,0
113,0.6283051774936588,0.5007098790550142,0.20968719586430978,0.3898182021279566,0.19807482795502016,0.5108398156150982,0.48747872599075637,0.9189921111503591,0,1
114,0.5890544480486587,0.6757407744550423,0.8026295826194433,0.23710273296394427,0.3249863358482242,0.24416594641314146,0.2269227652159766,0.6896683081568903,1,0
115,0.5981383989584094,0.661366679890393,0.7067915465542698,0.26512887821497383,0.1879075535243676,0.10733414525549961,0.08777048383175383,0.9189921111503591,0,0
116,0.49552121324847515,0.461812176812384,0.42799288021818194,0.691697617917283,0.5840245653425905,0.22103926036510788,0.2084447686198194,0.8025432709290001,0,0
117,0.5457434678182393,0.39737416264207825,0.14881676183145667,0.8885754977798876,0.5742639818891638,0.3371932374741477,0.31736769592348885,0.9189921111503591,0,0
118,0.6108402004469354,0.4466317306014252,0.08810989035387967,0.8006367114412576,0.48682542178555216,0.4284690029072159,0.40554339897884784,0.9189921111503591,0,0
119,0.7407829722538961,0.6230649766906872,0.1765406149508016,0.380345237473698,0.14113809114336595,0.3934057515518239,0.36631817813436907,0.9147729502727736,0,0
120,0.8072167366182263,0.7876658888395366,0.43674347692546783,0.45938171967941005,0.19807482795502016,0.3605687383777289,0.33025366723396826,0.9189921111503591,0,0
121,0.8187486353380725,0.846564617787368,0.5849688972109253,0.3924432405261246,0.18994100841049813,0.33357560042953105,0.3029418915633365,0.9189921111503591,0,0
122,0.7779995544861263,0.7936975903835719,0.5606912956933121,0.7527894206382852,0.4263763538069453,0.30043500932163064,0.2851122457249365,0.7594311179616724,0,0
123,0.6958531349710178,0.6798309639653083,0.4527649185044837,0.7395316509505678,0.44231535372247327,0.3951063501625362,0.3681821865629261,0.8852388241296753,0,0
124,0.7561468994303367,0.677017915261309,0.37760303145803825,0.5064449081037088,0.3203726146780121,0.3801675852237695,0.3595104951778958,0.8394307917444617,0,1
125,0.6507123968488876,0.6656738998644691,0.556504519116043,0.7978241703003631,0.47723913446522265,0.3978184736611769,0.38131128940757963,0.8520882743772181,1,1
126,0.5666067338596998,0.6018446839695689,0.621499964845152,0.18535687800397788,0.3266343646448267,0.46214085539928124,0.4598427749412383,0.8121067022515274,1,1
127,0.5315096507992991,0.6080773536994981,0.7730217997061797,0.5805709923948355,0.6908487286939797,0.23283832272597996,0.20714806710429848,0.7797598021900387,1,0
128,0.4410675571062773,0.47797745566646416,0.632311106610692,0.8797458231678678,0.5136300543754544,0.5428925857935106,0.5502066618040362,0.6221166094002546,0,0
129,0.5180836237873043,0.44943643197989325,0.3230045923332829,0.8570750370018709,0.3221155760089811,0.7387509494251108,0.7169138503930604,0.9189921111503591,0,0
130,0.5249359114324302,0.5118275535095671,0.5060615781993261,0.316922905071136,0.3652873874375981,0.7230388453378953,0.7096199043682654,0.8878352308235742,0,0
131,0.5310862574163481,0.6200674520924495,0.8149768533080715,0.20029042978022282,0.3058479369199371,0.6279955999057205,0.6070183969527497,0.7738529769614191,0,1
132,0.5442894458057369,0.6162109876970557,0.777807891708266,0.30238423086589744,0.1976681369777941,0.6739117623949173,0.646810924710269,0.4713475803602966,1,0
133,0.6785035564967155,0.7601823195282085,0.8000958960812125,0.4044434160606072,0.24542527744634487,0.5303591539546566,0.5019045303509153,0.4006139509848447,0,0
134,0.6265770639753514,0.631945362430262,0.49462373581316843,0.8420598173643495,0.4031284186724205,0.6278620256148503,0.6004538455304373,0.9189921111503591,0,0
135,0.6631515671036284,0.6146508725552827,0.3787290967424406,0.42585282013917264,0.17367336932145405,0.6694592860323303,0.6426776886295498,0.9189921111503591,0,0
136,0.6684996940461656,0.5920379676913834,0.3197461964787551,0.13108072175200064,0.15767096347842702,0.6377353919488815,0.6097738876732314,0.9189921111503591,0,0
137,0.6392521248291645,0.6953035665698576,0.6810125780345108,0.2559412438213856,0.09664609823483045,0.5482517482517507,0.5200583515681995,0.8420346167432002,0,0
138,0.7093627264664895,0.6781948881612019,0.44407233757535125,0.49028558082147944,0.21637592193019473,0.4810638799402873,0.45481805656860325,0.8894579850072609,0,0
139,0.767857864900491,0.7059789611916522,0.34607320349476184,0.7560110586724006,0.3322828504396336,0.5155705717503468,0.48569576140692255,0.9189921111503591,0,0
140,0.7593342875858223,0.7617224010887064,0.5091261985027731,0.15984201202758108,0.16960645954919304,0.5946020271863072,0.5634168084933953,0.9063346285176027,0,0
141,0.8113949607920836,0.7625112233514006,0.3676886242612856,0.38850568292887255,0.2712792038557184,0.5715048060553732,0.5389415673879552,0.9189921111503591,0,0
142,0.8029549479608918,0.845337560934288,0.6266962214089321,0.3342151160576696,0.1818071888659761,0.6243779628611134,0.5906475403193082,0.9189921111503591,0,0
143,0.820169231557184,0.8440228571631312,0.5798732945273153,0.2244407830433689,0.16757300466306252,0.6780859589848451,0.6437312586109099,0.9063346285176027,0,0
144,0.8337902423639586,0.8527875489708442,0.5685434421406712,0.28410074663809753,0.1269039069404524,0.6524842198999574,0.6179593159899444,0.9189921111503591,0,0
145,0.8722299047634451,0.8429710941462056,0.461529494917349,0.7898512275879149,0.23264356101923886,0.5091701369791266,0.47629467541939635,0.826170571843479,0,0
146,0.839485997557761,0.8356508235484039,0.48714112636132484,0.29899187355134177,0.22939003320142998,0.4357821953327686,0.40319312748196906,0.8987401389379489,0,0
147,0.7834844233107172,0.7898570617914652,0.5191160961096536,0.14437711189924315,0.11266972273753884,0.4710458081244576,0.44023016451900443,0.9189921111503591,0,0
148,0.7785541187855656,0.7675947445998742,0.48176721569904485,0.7336982322879722,0.2529781098805438,0.4668716115345369,0.43642110381716487,0.910553789395188,0,0
149,0.8181636839537327,0.7573400551848499,0.35918966225442467,0.4159544540053689,0.09843553853462529,0.4880208742568353,0.4558716265499633,0.9189921111503591,0,0
150,0.8609486994940307,0.836485222208498,0.4385867011060825,0.37897565222247986,0.14113809114336595,0.4560187004007321,0.42304886943836156,0.910553789395188,0,1
151,0.80660979458034,0.8615153368130513,0.7025952068263898,0.6740131487085721,0.24891120010828285,0.38773763197180355,0.3614555474511761,0.5845680963270061,1,0
152,0.7995018478533364,0.7905865103354619,0.501233189089033,0.46645238762286256,0.27567409022251654,0.34630465583709813,0.3323608071966884,0.8014000144331382,0,0
153,0.7747321431991636,0.8606849975891625,0.7784948544404271,0.44168044723770933,0.2103825812131785,0.3307928027029204,0.3067509522651805,0.7304622382519349,0,0
154,0.7759751459334263,0.8402147496880559,0.7096397910513238,0.3511926371263409,0.11091674438742634,0.4033374606795785,0.37069454574925575,0.8072570920474058,0,1
155,0.8006987069070092,0.8621796081921622,0.7113362016832645,0.6441706069188718,0.3503698965320577,0.30689003486165195,0.2759723010148509,0.8044085841590907,1,1
156,0.660716904585024,0.753542811680049,0.8192902801296296,0.46296454235799084,0.47182182222031904,0.23440270631282314,0.23445984277493687,0.5727928564382114,1,0
157,0.6883044766302489,0.6615419737265473,0.431018787490795,0.8295121338211063,0.3099148466921981,0.4657584924438931,0.4392576383823698,0.9189921111503591,0,0
158,0.6715915799348198,0.6528649288369114,0.46453023871991955,0.731073193889804,0.2631453843111965,0.6068463371834173,0.5795445335926737,0.9189921111503591,0,0
159,0.6622103671318331,0.7607121550329753,0.83697211003292,0.37227189283493856,0.20396114473066104,0.4431006604276867,0.4416889537239696,0.5918961125880754,0,0
160,0.7086794639251177,0.7827731285304077,0.7579437004362899,0.6475352072186912,0.2087205623588799,0.42841989471203323,0.41899667720236555,0.536259618647883,0,0
161,0.7376910863652418,0.7593559343006239,0.5777281087061904,0.24619110119961854,0.10046899342075578,0.5954368665042918,0.5661722992138748,0.9189921111503591,0,0
162,0.7827347305160937,0.863525548534122,0.7548447873818943,0.15498976713755122,0.23078440226620522,0.491272772171651,0.4649485371586032,0.778674875107231,0,0
163,0.7366731190210655,0.8437360127039696,0.8661849723622341,0.2153724685769702,0.18975614887539535,0.4714505787028673,0.4414458221897977,0.48019937988147104,0,0
164,0.7661030107474708,0.8415906551864908,0.743292732567821,0.5279608478315506,0.2138341033225316,0.46979354914748545,0.44096660641232466,0.6848286824443658,0,0
165,0.7525655644241734,0.6909913382004629,0.3694626488992831,0.062165682065707197,0.14723845580175746,0.5951585867316256,0.5637409838722793,0.9189921111503591,0,1
166,0.7864886683996272,0.8423554279899564,0.6790703018434048,0.5231829578202507,0.4738807455592093,0.4485662323426041,0.4170516249290875,0.6189171570274514,1,0
167,0.7484773327709839,0.7595581964192635,0.5289293655133502,0.7891390432572816,0.42722955166126564,0.5216499144761926,0.490639435934841,0.9189921111503591,0,0
168,0.7876626474845745,0.8023905710764948,0.5659453138587811,0.6019690326708114,0.20824210238567273,0.5706699667373839,0.5396709619904355,0.910553789395188,0,0
169,0.8722813290609697,0.8830998984842885,0.5250909685060954,0.6610048612617797,0.37654959911462854,0.4646239672168906,0.43131534159981105,0.9034136709869668,0,0
170,0.8508373969932962,0.8573451887108551,0.526753209267558,0.7901365578485854,0.301781027147676,0.4818987192582743,0.4483345489910053,0.9189921111503591,0,0
171,0.8111676653970259,0.815120409458017,0.5054883156387268,0.6405093691530059,0.15911383233675963,0.5853854011157488,0.5515844071642759,0.9189921111503591,0,1
172,0.8230763959560466,0.9129963686941437,0.7814032218200784,0.5090502093710635,0.25276406199779333,0.5067242042404634,0.49072047977955535,0.6358642101544925,1,0
173,0.8665475198869994,0.9119492186729066,0.6467200526952666,0.7284481554916359,0.32008212112285056,0.47577656425971093,0.4424993921711644,0.8725813414969189,0,0
174,0.8495307523425629,0.899638810633892,0.640779758074093,0.7938354755914584,0.5062356729713434,0.3832105926079416,0.3590242321095763,0.7640338389190383,0,0
175,0.795043062665276,0.8258063217099807,0.5914507554591776,0.7273981401323688,0.25281543348965346,0.5391686964720696,0.5062808979657999,0.9027905333804309,0,0
176,0.7541215927371961,0.8314379686502634,0.741283288482723,0.35569270295177186,0.11428246281964234,0.4622943890669618,0.43169462679309384,0.7164723890262568,0,1
177,0.8261934711387635,0.92519983910584,0.8240155717473436,0.2955554596482854,0.13355885020415223,0.29658968882666165,0.2851932895696575,0.4602542557328851,1,1
178,0.8544760333595581,0.9437600415395861,0.7785013250470099,0.7392571371311514,0.3841649993914778,0.23538259493317254,0.2067428478807044,0.8018199862071285,1,0
